diacritic,pronunciation,label,values,triggers,weight
CHAIRDIM_2,CHAIRDIM,CHAIRDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
NECKDIM_1,NECKDIM,NECKDIM,set(),set(),10.2
NECKDIM_2,NECKDIM,NECKDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
RINGA_3,RINGA,RINGA,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.2
RINGA_4,RINGA,RINGA,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",9.8
ROSE_1,ROSE,ROSE,set(),set(),10.1
ROSE_2,ROSE,ROSE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
SLIPPERB_3,SLIPPERB,SLIPPERB,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
SLIPPERB_4,SLIPPERB,SLIPPERB,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.4
DOGDIM_3,DOGDIM,DOGDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.9
DOGDIM_4,DOGDIM,DOGDIM,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",9.9
CAKE_1,CAKE,CAKE,set(),set(),11.399999999999999
CAKE_2,CAKE,CAKE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.799999999999999
DRINKINGGLASS_1,DRINKINGGLASS,DRINKINGGLASS,set(),set(),10.1
DRINKINGGLASS_2,DRINKINGGLASS,DRINKINGGLASS,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.7
POPE_1,POPE,POPE,set(),set(),10.1
POPE_2,POPE,POPE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
WINE_1,WINE,WINE,set(),set(),10.2
WINE_2,WINE,WINE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
HANDKERCHIEF_1,HANDKERCHIEF,HANDKERCHIEF,set(),set(),10.499999999999998
HANDKERCHIEF_2,HANDKERCHIEF,HANDKERCHIEF,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.999999999999998
GLASS_1,GLASS,GLASS,set(),set(),10.299999999999999
GLASS_2,GLASS,GLASS,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.6
WALL_1,WALL,WALL,set(),set(),10.1
WALL_2,WALL,WALL,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.499999999999998
KEYB_1,KEYB,KEYB,set(),set(),10.2
KEYB_2,KEYB,KEYB,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.7
CAPA_1,CAPA,CAPA,set(),set(),10.0
CAPA_2,CAPA,CAPA,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
SHIRTA_1,SHIRTA,SHIRTA,set(),set(),10.899999999999999
SHIRTA_2,SHIRTA,SHIRTA,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",12.099999999999998
PEAR_1,PEAR,PEAR,set(),set(),11.099999999999998
PEAR_2,PEAR,PEAR,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.499999999999998
MOUSE_1,MOUSE,MOUSE,set(),set(),10.599999999999998
MOUSE_2,MOUSE,MOUSE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.999999999999998
FROG_3,FROG,FROG,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.799999999999999
FROG_4,FROG,FROG,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.5
OFFSPRING_1,OFFSPRING,OFFSPRING,set(),set(),10.399999999999999
OFFSPRING_2,OFFSPRING,OFFSPRING,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.399999999999999
MILLER_1,MILLER,MILLER,set(),set(),10.0
MILLER_2,MILLER,MILLER,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
HARNESSING_1,HARNESSING,HARNESSING,set(),set(),10.1
HARNESSING_2,HARNESSING,HARNESSING,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
CROW_1,CROW,CROW,set(),set(),10.0
CROW_2,CROW,CROW,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
DRINKINGGLASS_3,DRINKINGGLASS,DRINKINGGLASS,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.1
DRINKINGGLASS_4,DRINKINGGLASS,DRINKINGGLASS,set(),"{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
PUDDING_1,PUDDING,PUDDING,set(),set(),10.7
PUDDING_2,PUDDING,PUDDING,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.7
SOCK_1,SOCK,SOCK,set(),set(),10.0
SOCK_2,SOCK,SOCK,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.1
MEDAL_1,MEDAL,MEDAL,set(),set(),10.299999999999999
MEDAL_2,MEDAL,MEDAL,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
TAMBOURINEDIM_1,TAMBOURINEDIM,TAMBOURINEDIM,set(),set(),10.2
TAMBOURINEDIM_2,TAMBOURINEDIM,TAMBOURINEDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
PROBOSCIS_1,PROBOSCIS,PROBOSCIS,set(),set(),10.1
PROBOSCIS_2,PROBOSCIS,PROBOSCIS,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",11.199999999999998
FLOWER_1,FLOWER,FLOWER,set(),set(),10.399999999999999
FLOWER_2,FLOWER,FLOWER,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
POTATO_3,POTATO,POTATO,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
POTATO_4,POTATO,POTATO,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
FLY_1,FLY,FLY,set(),set(),10.0
FLY_2,FLY,FLY,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.1
EARTHWORM_1,EARTHWORM,EARTHWORM,set(),set(),10.1
EARTHWORM_2,EARTHWORM,EARTHWORM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
WORM_1,WORM,WORM,set(),set(),10.0
WORM_2,WORM,WORM,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.2
LINEA_1,LINEA,LINEA,set(),set(),10.0
LINEA_2,LINEA,LINEA,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
BUNCHA_1,BUNCHA,BUNCHA,set(),set(),10.1
BUNCHA_2,BUNCHA,BUNCHA,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.7
BULL_1,BULL,BULL,set(),set(),10.399999999999999
BULL_2,BULL,BULL,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
MALE_1,MALE,MALE,set(),set(),10.0
MALE_2,MALE,MALE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
WASP_3,WASP,WASP,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
WASP_4,WASP,WASP,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
BUZZARD_1,BUZZARD,BUZZARD,set(),set(),10.6
BUZZARD_2,BUZZARD,BUZZARD,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
TRASHCANDIM_1,TRASHCANDIM,TRASHCANDIM,set(),set(),10.399999999999999
TRASHCANDIM_2,TRASHCANDIM,TRASHCANDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.699999999999996
COLOR_3,COLOR,COLOR,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.9
COLOR_4,COLOR,COLOR,set(),"{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",9.9
CHAIN_1,CHAIN,CHAIN,set(),set(),10.0
CHAIN_2,CHAIN,CHAIN,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
WORK_1,WORK,WORK,set(),set(),10.1
WORK_2,WORK,WORK,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
BODY_1,BODY,BODY,set(),set(),10.1
BODY_2,BODY,BODY,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
BEDAUG_1,BEDAUG,BEDAUG,set(),set(),10.0
BEDAUG_2,BEDAUG,BEDAUG,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.1
GAMEA_1,GAMEA,GAMEA,set(),set(),10.1
GAMEA_2,GAMEA,GAMEA,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.899999999999999
READER_1,READER,READER,set(),set(),10.1
READER_2,READER,READER,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.1
COMBAT_1,COMBAT,COMBAT,set(),set(),10.0
COMBAT_2,COMBAT,COMBAT,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
DOG_1,DOG,DOG,set(),set(),10.699999999999998
DOG_2,DOG,DOG,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",11.299999999999997
LITTLEONE_3,LITTLEONE,LITTLEONE,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.799999999999999
LITTLEONE_4,LITTLEONE,LITTLEONE,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",9.9
FINGERDIM_1,FINGERDIM,FINGERDIM,set(),set(),10.1
FINGERDIM_2,FINGERDIM,FINGERDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.6
ABACUS_1,ABACUS,ABACUS,set(),set(),10.799999999999999
ABACUS_2,ABACUS,ABACUS,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
RUNUP_1,RUNUP,RUNUP,set(),set(),10.1
RUNUP_2,RUNUP,RUNUP,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
SPORTSMATCH_1,SPORTSMATCH,SPORTSMATCH,set(),set(),10.1
SPORTSMATCH_2,SPORTSMATCH,SPORTSMATCH,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.7
NUMBER_1,NUMBER,NUMBER,set(),set(),10.799999999999997
NUMBER_2,NUMBER,NUMBER,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.399999999999999
NUMBER_3,NUMBER,NUMBER,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.399999999999999
NUMBER_4,NUMBER,NUMBER,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",9.700000000000001
MOMENTA_1,MOMENTA,MOMENTA,set(),set(),10.399999999999999
MOMENTA_2,MOMENTA,MOMENTA,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.399999999999999
BUS_1,BUS,BUS,set(),set(),10.299999999999999
BUS_2,BUS,BUS,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.2
CUCKOO_1,CUCKOO,CUCKOO,set(),set(),10.0
CUCKOO_2,CUCKOO,CUCKOO,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.1
THRONE_1,THRONE,THRONE,set(),set(),10.1
THRONE_2,THRONE,THRONE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
COUGH_1,COUGH,COUGH,set(),set(),10.7
COUGH_2,COUGH,COUGH,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.7
BOAT_1,BOAT,BOAT,set(),set(),11.299999999999999
BOAT_2,BOAT,BOAT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.799999999999999
FIN_1,FIN,FIN,set(),set(),10.2
FIN_2,FIN,FIN,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.1
FIN_3,FIN,FIN,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
FIN_4,FIN,FIN,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
SEA_1,SEA,SEA,set(),set(),10.0
SEA_2,SEA,SEA,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.2
ROPE_1,ROPE,ROPE,set(),set(),10.799999999999999
ROPE_2,ROPE,ROPE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
FLAGDIM_3,FLAGDIM,FLAGDIM,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
FLAGDIM_4,FLAGDIM,FLAGDIM,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
PADRON_1,PADRON,PADRON,set(),set(),10.7
PADRON_2,PADRON,PADRON,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.2
LIGHT_1,LIGHT,LIGHT,set(),set(),10.2
LIGHT_2,LIGHT,LIGHT,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.399999999999999
POLE_1,POLE,POLE,set(),set(),10.1
POLE_2,POLE,POLE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.6
HANDLEBAR_1,HANDLEBAR,HANDLEBAR,set(),set(),10.0
HANDLEBAR_2,HANDLEBAR,HANDLEBAR,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
YOUNGSHEPHERD_1,YOUNGSHEPHERD,YOUNGSHEPHERD,set(),set(),10.399999999999999
YOUNGSHEPHERD_2,YOUNGSHEPHERD,YOUNGSHEPHERD,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.2
NURSERYRHYME_1,NURSERYRHYME,NURSERYRHYME,set(),set(),10.1
NURSERYRHYME_2,NURSERYRHYME,NURSERYRHYME,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
WIND_1,WIND,WIND,set(),set(),10.2
WIND_2,WIND,WIND,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.6
CHERRY_1,CHERRY,CHERRY,set(),set(),10.1
CHERRY_2,CHERRY,CHERRY,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.1
YOUNGSHEPHERD_3,YOUNGSHEPHERD,YOUNGSHEPHERD,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
MILKCOW_3,MILKCOW,MILKCOW,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",11.899999999999999
MILKCOW_4,MILKCOW,MILKCOW,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",11.3
a_4,a,atomic,{'-atomic'},set(),8.100000000000007
null_49,null,nominalizer,{'e_2'},"{('a', frozenset({'-atomic'}))}",26.20000000000012
HORN_1,HORN,HORN,set(),set(),10.299999999999999
HORN_2,HORN,HORN,set(),"{('a', frozenset({'-atomic'})), ('null', frozenset())}",10.1
STORK_1,STORK,STORK,set(),set(),10.999999999999998
STORK_2,STORK,STORK,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.399999999999999
PAGE_1,PAGE,PAGE,set(),set(),11.399999999999999
PAGE_2,PAGE,PAGE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.999999999999998
null_50,null,nominalizer,"{'e_2', 'a_2'}","{('a', frozenset({'-atomic'}))}",28.20000000000013
BISCUIT_1,BISCUIT,BISCUIT,set(),set(),10.299999999999999
BISCUIT_2,BISCUIT,BISCUIT,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
TVA_1,TVA,TVA,set(),set(),10.0
TVA_2,TVA,TVA,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.2
BITE_1,BITE,BITE,set(),set(),10.2
BITE_2,BITE,BITE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
BISCUITDIM_1,BISCUITDIM,BISCUITDIM,set(),set(),10.0
BISCUITDIM_2,BISCUITDIM,BISCUITDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
SHEETB_1,SHEETB,SHEETB,set(),set(),10.0
SHEETB_2,SHEETB,SHEETB,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
BISCUIT_3,BISCUIT,BISCUIT,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
BISCUIT_4,BISCUIT,BISCUIT,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",9.9
null_51,null,nominalizer,"{'e_2', 'a_2'}","{('a', frozenset({'+atomic'})), ('a', frozenset({'-atomic'}))}",12.999999999999991
BASKET_1,BASKET,BASKET,set(),set(),11.099999999999998
BASKET_2,BASKET,BASKET,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.799999999999997
CHAIR_1,CHAIR,CHAIR,set(),set(),10.399999999999999
CHAIR_2,CHAIR,CHAIR,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.899999999999999
BASKETBALLPLAYER_1,BASKETBALLPLAYER,BASKETBALLPLAYER,set(),set(),10.0
BASKETBALLPLAYER_2,BASKETBALLPLAYER,BASKETBALLPLAYER,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
CHAMPION_1,CHAMPION,CHAMPION,set(),set(),10.1
CHAMPION_2,CHAMPION,CHAMPION,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.0
CASSETTE_1,CASSETTE,CASSETTE,set(),set(),10.0
CASSETTE_2,CASSETTE,CASSETTE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
RAINDIM_1,RAINDIM,RAINDIM,set(),set(),10.0
RAINDIM_2,RAINDIM,RAINDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
CUBE_3,CUBE,CUBE,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.2
CUBE_4,CUBE,CUBE,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
SOCKDIMB_1,SOCKDIMB,SOCKDIMB,set(),set(),11.199999999999998
SOCKDIMB_2,SOCKDIMB,SOCKDIMB,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.399999999999999
BLOW_3,BLOW,BLOW,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
BLOW_4,BLOW,BLOW,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
BATTLE_1,BATTLE,BATTLE,set(),set(),10.1
BATTLE_2,BATTLE,BATTLE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.2
PUNCH_1,PUNCH,PUNCH,set(),set(),10.999999999999998
PUNCH_2,PUNCH,PUNCH,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",11.299999999999999
DRUMA_1,DRUMA,DRUMA,set(),set(),10.0
DRUMA_2,DRUMA,DRUMA,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.1
SLIPPERBDIM_1,SLIPPERBDIM,SLIPPERBDIM,set(),set(),10.1
SLIPPERBDIM_2,SLIPPERBDIM,SLIPPERBDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
RUN_1,RUN,RUN,set(),set(),10.2
RUN_2,RUN,RUN,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.6
SOJOURN_1,SOJOURN,SOJOURN,set(),set(),10.1
SOJOURN_2,SOJOURN,SOJOURN,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
CORRIDOR_1,CORRIDOR,CORRIDOR,set(),set(),10.2
CORRIDOR_2,CORRIDOR,CORRIDOR,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.6
SPINNINGTOP_1,SPINNINGTOP,SPINNINGTOP,set(),set(),13.399999999999997
SPINNINGTOP_2,SPINNINGTOP,SPINNINGTOP,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",12.999999999999996
HANDDIM_1,HANDDIM,HANDDIM,set(),set(),10.299999999999999
HANDDIM_2,HANDDIM,HANDDIM,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
DUMMY_1,DUMMY,DUMMY,set(),set(),10.1
DUMMY_2,DUMMY,DUMMY,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
SUCKDIM_1,SUCKDIM,SUCKDIM,set(),set(),10.1
SUCKDIM_2,SUCKDIM,SUCKDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
TRUMPET_1,TRUMPET,TRUMPET,set(),set(),11.399999999999997
TRUMPET_2,TRUMPET,TRUMPET,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.999999999999998
GHOST_1,GHOST,GHOST,set(),set(),10.1
GHOST_2,GHOST,GHOST,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
GHOSTDIM_1,GHOSTDIM,GHOSTDIM,set(),set(),10.1
GHOSTDIM_2,GHOSTDIM,GHOSTDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
RUNDIM_1,RUNDIM,RUNDIM,set(),set(),10.0
RUNDIM_2,RUNDIM,RUNDIM,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
BICYCLE_1,BICYCLE,BICYCLE,set(),set(),10.1
BICYCLE_2,BICYCLE,BICYCLE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.799999999999999
MOTORCYCLE_1,MOTORCYCLE,MOTORCYCLE,set(),set(),10.2
MOTORCYCLE_2,MOTORCYCLE,MOTORCYCLE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.2
FLAMINGO_1,FLAMINGO,FLAMINGO,set(),set(),10.299999999999999
FLAMINGO_2,FLAMINGO,FLAMINGO,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",11.499999999999998
KANGAROO_1,KANGAROO,KANGAROO,set(),set(),10.499999999999998
KANGAROO_2,KANGAROO,KANGAROO,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.299999999999999
STAG_1,STAG,STAG,set(),set(),10.2
STAG_2,STAG,STAG,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.9
TIGER_1,TIGER,TIGER,set(),set(),10.399999999999999
TIGER_2,TIGER,TIGER,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.799999999999999
SLIPPERADIM_1,SLIPPERADIM,SLIPPERADIM,set(),set(),10.0
SLIPPERADIM_2,SLIPPERADIM,SLIPPERADIM,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.1
SKATING_1,SKATING,SKATING,set(),set(),10.2
SKATING_2,SKATING,SKATING,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
BASKETBALL_1,BASKETBALL,BASKETBALL,set(),set(),10.1
BASKETBALL_2,BASKETBALL,BASKETBALL,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.0
TENNIS_1,TENNIS,TENNIS,set(),set(),10.0
TENNIS_2,TENNIS,TENNIS,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.1
KANGAROO_3,KANGAROO,KANGAROO,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.299999999999999
KANGAROO_4,KANGAROO,KANGAROO,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",9.700000000000001
SLIPPERA_1,SLIPPERA,SLIPPERA,set(),set(),10.0
SLIPPERA_2,SLIPPERA,SLIPPERA,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.1
SOCKDIMA_3,SOCKDIMA,SOCKDIMA,set(),"{('e', frozenset({'-atomic'})), ('null', frozenset())}",10.1
SOCKDIMA_4,SOCKDIMA,SOCKDIMA,set(),"{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'})), ('null', frozenset())}",10.0
CULTURE_1,CULTURE,CULTURE,set(),set(),10.1
CULTURE_2,CULTURE,CULTURE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.0
SPIDER_1,SPIDER,SPIDER,set(),set(),10.2
SPIDER_2,SPIDER,SPIDER,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.2
STAG_3,STAG,STAG,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
STAG_4,STAG,STAG,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
HOUSE_1,HOUSE,HOUSE,set(),set(),14.599999999999996
HOUSE_2,HOUSE,HOUSE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",12.099999999999996
JUMP_1,JUMP,JUMP,set(),set(),10.2
JUMP_2,JUMP,JUMP,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.499999999999998
RADIATOR_1,RADIATOR,RADIATOR,set(),set(),10.0
RADIATOR_2,RADIATOR,RADIATOR,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.1
HEATING_1,HEATING,HEATING,set(),set(),10.1
HEATING_2,HEATING,HEATING,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
FOOT_3,FOOT,FOOT,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.499999999999998
FOOT_4,FOOT,FOOT,set(),"{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'})), ('null', frozenset())}",10.500000000000002
FEAST_1,FEAST,FEAST,set(),set(),10.799999999999999
FEAST_2,FEAST,FEAST,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.2
PHASE_1,PHASE,PHASE,set(),set(),10.1
PHASE_2,PHASE,PHASE,set(),"{('e', frozenset({'+atomic'})), ('null', frozenset())}",10.6
SOUP_1,SOUP,SOUP,set(),set(),10.6
SOUP_2,SOUP,SOUP,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",10.1
SOFACOVER_1,SOFACOVER,SOFACOVER,set(),set(),10.2
SOFACOVER_2,SOFACOVER,SOFACOVER,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.0
TRAINDIM_1,TRAINDIM,TRAINDIM,set(),set(),10.2
TRAINDIM_2,TRAINDIM,TRAINDIM,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.2
KISSDIM_3,KISSDIM,KISSDIM,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",9.8
KISSDIM_4,KISSDIM,KISSDIM,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",10.4
PARROT_3,PARROT,PARROT,set(),"{('i', frozenset({'-atomic'})), ('null', frozenset())}",10.0
PARROT_4,PARROT,PARROT,set(),"{('i', frozenset({'-atomic'})), ('o', frozenset({'+atomic'})), ('null', frozenset())}",10.5
GOLDFINCH_1,GOLDFINCH,GOLDFINCH,set(),set(),10.0
GOLDFINCH_2,GOLDFINCH,GOLDFINCH,set(),"{('o', frozenset({'+atomic'})), ('null', frozenset())}",10.1
SHIRTB_1,SHIRTB,SHIRTB,set(),set(),10.799999999999999
SHIRTB_2,SHIRTB,SHIRTB,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset())}",11.399999999999999
null_52,null,nominalizer,"{'e_2', 'a_2'}","{('o', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",9.500000000000002
